date,pair,fold,pnl,equity,event
2019-09-13,HDFCBANK__KOTAKBANK,0,1345.4161740555437,197760.47850353474,hold
2019-09-16,HDFCBANK__KOTAKBANK,0,80.40222481003853,197840.88072834478,hold
2019-09-17,HDFCBANK__KOTAKBANK,0,91.20259983679367,197932.0833281816,hold
2019-09-18,HDFCBANK__KOTAKBANK,0,1310.2577209706765,199242.34104915225,hold
2019-09-19,HDFCBANK__KOTAKBANK,0,-896.5489873046874,198345.79206184758,hold
2019-09-20,HDFCBANK__KOTAKBANK,0,-3247.3958170617507,195098.39624478584,hold
2019-09-23,HDFCBANK__KOTAKBANK,0,-109.28666954730309,194989.10957523854,hold
2019-09-24,HDFCBANK__KOTAKBANK,0,-587.2002314453125,194401.90934379323,hold
2019-09-25,HDFCBANK__KOTAKBANK,0,299.1652006367723,194701.07454443,hold
2019-09-26,HDFCBANK__KOTAKBANK,0,690.1350437981592,195391.20958822817,hold
2019-09-27,HDFCBANK__KOTAKBANK,0,458.45612604345035,195849.66571427163,hold
2019-09-30,HDFCBANK__KOTAKBANK,0,1079.1904469044307,196928.85616117605,hold
2019-10-01,HDFCBANK__KOTAKBANK,0,-1240.8111058834547,195688.0450552926,hold
2019-10-03,HDFCBANK__KOTAKBANK,0,447.8859279484061,196135.930983241,hold
2019-10-04,HDFCBANK__KOTAKBANK,0,287.7803403788627,196423.71132361988,hold
2019-10-07,HDFCBANK__KOTAKBANK,0,-101.72527117669092,196321.9860524432,hold
2019-10-09,HDFCBANK__KOTAKBANK,0,-647.3015902718322,195674.68446217137,hold
2019-10-10,HDFCBANK__KOTAKBANK,0,769.0797392578125,196443.76420142918,hold
2019-10-11,HDFCBANK__KOTAKBANK,0,197.80220280393837,196641.5664042331,hold
2019-10-14,HDFCBANK__KOTAKBANK,0,-450.99736868578765,196190.56903554732,hold
2019-10-15,HDFCBANK__KOTAKBANK,0,-145.44451912992295,196045.1245164174,hold
2019-10-16,HDFCBANK__KOTAKBANK,0,-245.53067843000855,195799.59383798737,hold
2019-10-17,HDFCBANK__KOTAKBANK,0,17.78967507223887,195817.3835130596,hold
2019-10-18,HDFCBANK__KOTAKBANK,0,-213.17486262574914,195604.20865043387,hold
2019-10-22,HDFCBANK__KOTAKBANK,0,-194.16090198255566,195410.0477484513,hold
2019-10-23,HDFCBANK__KOTAKBANK,0,-696.0312697319135,194714.0164787194,hold
2019-10-24,HDFCBANK__KOTAKBANK,0,316.06915500588616,195030.08563372528,hold
2019-10-25,HDFCBANK__KOTAKBANK,0,-428.83941340699914,194601.24622031828,hold
2019-10-27,HDFCBANK__KOTAKBANK,0,-1208.7605016909868,193392.4857186273,stop_out
2019-10-29,HDFCBANK__KOTAKBANK,0,0.0,193392.4857186273,flat
2019-10-30,HDFCBANK__KOTAKBANK,0,0.0,193392.4857186273,flat
2019-10-31,HDFCBANK__KOTAKBANK,0,0.0,193392.4857186273,flat
2019-11-01,HDFCBANK__KOTAKBANK,0,0.0,193392.4857186273,flat
2019-11-04,HDFCBANK__KOTAKBANK,0,0.0,193392.4857186273,flat
2019-11-05,HDFCBANK__KOTAKBANK,0,-809.2284097704987,192583.2573088568,entry
2019-11-06,HDFCBANK__KOTAKBANK,0,-675.1064611314747,191908.1508477253,hold
2019-11-07,HDFCBANK__KOTAKBANK,0,-54.1062636283979,191854.0445840969,hold
2019-11-08,HDFCBANK__KOTAKBANK,0,1261.971643568065,193116.01622766498,hold
2019-11-11,HDFCBANK__KOTAKBANK,0,-70.10331143313891,193045.91291623184,hold
2019-11-13,HDFCBANK__KOTAKBANK,0,96.70557670697774,193142.6184929388,hold
2019-11-14,HDFCBANK__KOTAKBANK,0,-1627.7174226943762,191514.90107024444,hold
2019-11-15,HDFCBANK__KOTAKBANK,0,672.3800239625696,192187.281094207,hold
2019-11-18,HDFCBANK__KOTAKBANK,0,1395.0768098846854,193582.35790409168,hold
2019-11-19,HDFCBANK__KOTAKBANK,0,-927.5830699680276,192654.77483412364,hold
2019-11-20,HDFCBANK__KOTAKBANK,0,-1109.9112795309825,191544.86355459265,hold
2019-11-21,HDFCBANK__KOTAKBANK,0,-971.549713552826,190573.31384103984,hold
2019-11-22,HDFCBANK__KOTAKBANK,0,384.9465542895287,190958.26039532936,hold
2019-11-25,HDFCBANK__KOTAKBANK,0,865.1477022688356,191823.4080975982,hold
2019-11-26,HDFCBANK__KOTAKBANK,0,-300.4778105602526,191522.93028703795,hold
2019-11-27,HDFCBANK__KOTAKBANK,0,256.76342741665775,191779.6937144546,hold
2019-11-28,HDFCBANK__KOTAKBANK,0,-324.9975295918888,191454.6961848627,exit
2019-11-29,HDFCBANK__KOTAKBANK,0,0.0,191454.6961848627,flat
2019-12-02,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-03,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-04,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-05,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-06,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-09,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-10,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-11,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-12,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-13,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-16,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-17,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-18,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-19,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-20,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-23,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-24,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-26,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-27,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-30,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2019-12-31,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-01,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-02,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-03,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-06,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-07,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-08,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-09,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-10,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-13,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-14,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-15,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-16,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-17,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-20,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-21,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-22,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-23,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-24,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-27,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-28,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-29,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-30,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-01-31,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-03,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-04,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-05,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-06,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-07,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-10,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-11,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-12,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-13,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-14,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-17,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-18,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-19,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-20,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-24,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-25,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-26,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-27,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-02-28,HDFCBANK__KOTAKBANK,1,0.0,191454.6961848627,flat
2020-03-02,HDFCBANK__KOTAKBANK,1,-897.6966343419183,190556.9995505208,entry
2020-03-03,HDFCBANK__KOTAKBANK,1,627.6830132605148,191184.6825637813,hold
2020-03-04,HDFCBANK__KOTAKBANK,1,1607.0660156818547,192791.74857946316,hold
2020-03-05,HDFCBANK__KOTAKBANK,1,1073.4852220375292,193865.2338015007,hold
2020-03-06,HDFCBANK__KOTAKBANK,1,472.5794079890921,194337.8132094898,hold
2020-03-09,HDFCBANK__KOTAKBANK,1,260.2256473438838,194598.03885683368,hold
2020-03-11,HDFCBANK__KOTAKBANK,1,-118.75909301423374,194479.27976381945,hold
2020-03-12,HDFCBANK__KOTAKBANK,1,2442.4617587321995,196921.74152255166,hold
2020-03-13,HDFCBANK__KOTAKBANK,1,-3040.647038102651,193881.09448444901,hold
2020-03-16,HDFCBANK__KOTAKBANK,1,1156.0536711166587,195037.14815556566,exit
2020-03-17,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-18,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-19,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-20,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-23,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-24,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-25,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-26,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-27,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-30,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-03-31,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-01,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-03,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-07,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-08,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-09,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-13,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-15,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-16,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-17,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-20,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-21,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-22,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-23,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-24,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-27,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-28,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-29,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-04-30,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-04,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-05,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-06,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-07,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-08,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-11,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-12,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-13,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-14,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-15,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-18,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-19,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-20,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-21,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-22,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-26,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-27,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-28,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-05-29,HDFCBANK__KOTAKBANK,1,0.0,195037.14815556566,flat
2020-06-01,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-02,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-03,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-04,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-05,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-08,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-09,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-10,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-11,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-12,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-15,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-16,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-17,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-18,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-19,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-22,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-23,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-24,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-25,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
2020-06-26,HDFCBANK__KOTAKBANK,2,0.0,195037.14815556566,flat
