Date,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,AXISBANK.NS,KOTAKBANK.NS,INDUSINDBK.NS,BANKBARODA.NS
2016-11-07,289.59539794921875,241.46774291992188,231.08070373535156,478.0849304199219,159.4355010986328,1154.374755859375,130.30557250976562
2016-11-08,290.7195739746094,245.3666229248047,231.03497314453125,483.4527587890625,161.4138946533203,1149.911865234375,131.09768676757812
2016-11-09,290.01263427734375,243.85037231445312,237.7561798095703,480.2024841308594,163.46189880371094,1138.7071533203125,133.07801818847656
2016-11-10,296.34014892578125,253.51077270507812,257.23388671875,499.3101806640625,162.89523315429688,1152.9033203125,145.22401428222656
2016-11-11,295.7027893066406,239.47500610351562,249.64398193359375,491.23370361328125,162.1694793701172,1132.2027587890625,141.26336669921875
2016-11-15,290.8238525390625,233.71340942382812,254.3991241455078,472.07684326171875,156.9898223876953,1037.959228515625,153.40939331054688
2016-11-16,288.4133605957031,230.63766479492188,253.4846649169922,465.5763244628906,153.2119598388672,1039.9058837890625,152.6172637939453
2016-11-17,285.1336975097656,231.89393615722656,253.7132568359375,466.9552307128906,154.34535217285156,1044.8436279296875,153.80545043945312
2016-11-18,280.7762451171875,229.25140380859375,252.20440673828125,466.3150329589844,154.9418487548828,1046.078125,155.74176025390625
2016-11-21,277.8326721191406,226.30563354492188,235.3328857421875,458.6817932128906,151.65109252929688,1005.6744384765625,141.7914581298828
2016-11-22,277.6820373535156,227.60519409179688,235.3328857421875,463.6556396484375,153.02308654785156,1017.49658203125,143.63975524902344
2016-11-23,274.599365234375,229.5546417236328,236.5216522216797,473.2587585449219,152.3370819091797,1011.2294311523438,142.67160034179688
2016-11-24,270.1376037597656,224.65943908691406,239.35646057128906,461.1441345214844,147.5551300048828,991.7161254882812,147.0283203125
2016-11-25,275.654052734375,225.3525848388672,238.62489318847656,464.0989074707031,149.55343627929688,1019.2056274414062,147.77642822265625
2016-11-28,274.52984619140625,221.1938018798828,231.8579864501953,465.77325439453125,149.15576171875,997.3657836914062,143.5077362060547
2016-11-29,273.208740234375,221.32376098632812,231.08070373535156,457.6475830078125,148.21128845214844,1006.4816284179688,142.1435089111328
2016-11-30,278.0412902832031,230.07447814941406,236.24732971191406,462.76922607421875,150.20956420898438,1031.8348388671875,144.4758758544922
2016-12-01,277.49658203125,224.52947998046875,233.7783203125,459.0264587402344,148.12179565429688,1026.1849365234375,142.2315216064453
2016-12-02,275.60760498046875,224.83273315429688,232.36093139648438,453.0184631347656,143.86676025390625,1003.2056274414062,141.7914581298828
2016-12-05,277.2879943847656,226.00238037109375,234.92137145996094,453.8063659667969,145.10946655273438,1029.0811767578125,143.0236358642578
2016-12-06,276.8475646972656,226.13233947753906,236.9331817626953,449.0787353515625,145.944580078125,1028.0841064453125,142.84762573242188
2016-12-07,273.8692321777344,224.1396026611328,233.7326202392578,440.3620910644531,146.01414489746094,1021.8644409179688,138.6229248046875
2016-12-08,278.0180969238281,227.64854431152344,237.66473388671875,442.57818603515625,148.8574676513672,1042.89697265625,139.50306701660156
2016-12-09,277.7399597167969,232.58706665039062,243.83721923828125,449.5219421386719,148.18145751953125,1056.713134765625,142.62759399414062
2016-12-12,274.52984619140625,229.468017578125,241.0938720703125,438.3922424316406,145.11940002441406,1030.5528564453125,139.85511779785156
2016-12-13,274.9469909667969,229.07810974121094,243.3800048828125,446.12396240234375,145.338134765625,1034.8258056640625,141.17535400390625
2016-12-14,272.501708984375,225.74244689941406,240.4080810546875,460.1591796875,144.71177673339844,1017.7813720703125,139.3710479736328
2016-12-15,272.7103576660156,225.52584838867188,242.6941680908203,470.8948974609375,144.1053466796875,1026.517333984375,140.73529052734375
2016-12-16,274.031494140625,221.45375061035156,242.09979248046875,465.6748046875,142.98194885253906,1028.0841064453125,140.51524353027344
2016-12-19,272.74517822265625,222.7533416748047,238.99066162109375,460.55316162109375,143.09129333496094,1030.1729736328125,140.25120544433594
2016-12-20,273.93878173828125,217.9881134033203,232.77243041992188,454.6928405761719,142.8328094482422,1017.8287963867188,137.08267211914062
2016-12-21,273.4984130859375,219.4176788330078,233.50399780273438,450.8023681640625,143.12110900878906,1031.4549560546875,138.6229248046875
2016-12-22,271.8991394042969,219.15774536132812,228.42881774902344,440.8053283691406,141.79888916015625,1007.2887573242188,136.46658325195312
2016-12-23,274.9469909667969,218.2047119140625,227.83441162109375,431.4977111816406,141.5205078125,1008.42822265625,134.66226196289062
2016-12-26,272.3395690917969,214.99899291992188,223.3079071044922,425.4896240234375,141.38133239746094,1007.0037841796875,129.689453125
2016-12-27,274.70367431640625,219.6776123046875,227.4686279296875,431.0544738769531,141.60003662109375,1009.7100219726562,131.93382263183594
2016-12-28,275.0629577636719,218.11807250976562,226.55419921875,433.4183044433594,141.77899169921875,1027.514404296875,132.1538543701172
2016-12-29,279.3392639160156,217.55491638183594,226.46273803710938,437.5550231933594,141.8485870361328,1049.876220703125,133.34205627441406
2016-12-30,279.57098388671875,221.1938018798828,228.79458618164062,443.1691589355469,143.10122680664062,1052.0128173828125,135.0143280029297
2017-01-02,277.4617919921875,218.29136657714844,222.75924682617188,441.0023193359375,142.126953125,1032.594482421875,131.0536651611328
2017-01-03,275.7930603027344,220.41404724121094,223.94801330566406,448.3892517089844,141.5205078125,1045.0810546875,130.7896270751953
2017-01-04,274.7732238769531,217.55491638183594,222.11912536621094,446.27166748046875,138.30931091308594,1044.65380859375,130.2615509033203
2017-01-05,274.93548583984375,222.88330078125,224.35951232910156,451.14703369140625,138.97540283203125,1070.671630859375,132.85797119140625
2017-01-06,276.6621398925781,223.66307067871094,224.86245727539062,448.3400573730469,142.53456115722656,1086.3392333984375,134.88230895996094
2017-01-09,277.0213928222656,224.1396026611328,225.91407775878906,445.92694091796875,141.02340698242188,1100.772216796875,134.48623657226562
2017-01-10,281.46002197265625,225.43923950195312,227.05712890625,440.60833740234375,141.69943237304688,1102.1492919921875,134.61827087402344
2017-01-11,286.014404296875,229.33807373046875,230.5777587890625,446.76416015625,144.83106994628906,1171.561767578125,140.47125244140625
2017-01-12,286.2462463378906,232.5004425048828,229.7547607421875,448.3400573730469,144.74160766601562,1158.36328125,139.67909240722656
2017-01-13,285.6668395996094,232.24050903320312,229.43470764160156,465.6748046875,144.7018585205078,1154.327392578125,138.84295654296875
2017-01-16,289.1781921386719,233.32351684570312,233.86976623535156,470.0577392578125,145.38783264160156,1156.083984375,140.47125244140625
2017-01-17,287.0574645996094,232.5437774658203,234.09837341308594,479.8577880859375,144.35389709472656,1152.85546875,139.98716735839844
2017-01-18,288.0078125,232.58706665039062,236.24732971191406,481.13818359375,145.36793518066406,1165.8646240234375,139.81112670898438
2017-01-19,286.54754638671875,233.67010498046875,236.2930450439453,476.50897216796875,144.7913360595703,1158.790283203125,140.9113311767578
2017-01-20,286.55908203125,228.25503540039062,229.57186889648438,443.95709228515625,143.767333984375,1158.6953125,135.85047912597656
2017-01-23,288.48284912109375,223.14321899414062,232.40664672851562,438.293701171875,145.6959991455078,1169.140380859375,135.7184600830078
2017-01-24,293.7906494140625,222.79666137695312,233.09246826171875,444.4495544433594,147.80368041992188,1188.4163818359375,137.3467254638672
2017-01-25,299.13311767578125,225.22262573242188,237.02459716796875,456.56414794921875,158.11325073242188,1201.56787109375,142.53956604003906
2017-01-27,299.4344482421875,235.66281127929688,243.6543731689453,465.72406005859375,156.09507751464844,1190.12548828125,147.60040283203125
2017-01-30,297.8235778808594,234.6231231689453,241.3682403564453,464.788330078125,154.21609497070312,1177.164306640625,147.6444091796875
2017-01-31,298.2175598144531,233.02027893066406,238.07623291015625,458.977294921875,153.9277801513672,1188.8912353515625,145.35604858398438
2017-02-01,302.6329345703125,243.46047973632812,247.540771484375,468.4818115234375,154.50439453125,1241.781494140625,152.30918884277344
2017-02-02,301.0105285644531,247.6192169189453,249.91831970214844,475.27783203125,153.18212890625,1219.2294921875,156.35784912109375
2017-02-03,303.87298583984375,243.93701171875,253.80471801757812,483.3050842285156,152.16807556152344,1237.4608154296875,164.10313415527344
2017-02-06,304.57989501953125,251.51805114746094,253.34744262695312,490.7904968261719,152.44642639160156,1250.6123046875,162.47488403320312
2017-02-07,302.9690246582031,249.61195373535156,254.1248016357422,485.9643249511719,153.76869201660156,1257.4490966796875,164.63121032714844
2017-02-08,302.62139892578125,247.6192169189453,253.4846649169922,480.251708984375,152.62542724609375,1252.701416015625,164.58721923828125
2017-02-09,300.76715087890625,246.92611694335938,252.25015258789062,477.9371643066406,153.0330047607422,1238.2205810546875,161.9907989501953
2017-02-10,302.146240234375,243.98033142089844,252.7073974609375,481.5321350097656,154.8722381591797,1255.787353515625,165.5113983154297
2017-02-13,303.67596435546875,244.02366638183594,248.40948486328125,482.91107177734375,157.70562744140625,1272.072509765625,148.56857299804688
2017-02-14,303.8845520019531,246.62290954589844,247.0835418701172,479.562255859375,157.13894653320312,1263.2890625,148.56857299804688
2017-02-15,306.45733642578125,243.24388122558594,245.9404754638672,480.8426818847656,155.9459228515625,1250.0426025390625,143.63975524902344
2017-02-16,307.7784423828125,241.5543975830078,247.35787963867188,485.7181091308594,157.57640075683594,1252.9388427734375,146.14817810058594
2017-02-17,319.1703186035156,245.19329833984375,246.30624389648438,481.7291564941406,158.37173461914062,1270.552978515625,146.23617553710938
2017-02-20,326.5988464355469,244.63014221191406,246.58058166503906,473.8004455566406,158.48110961914062,1269.0338134765625,148.6125946044922
2017-02-21,328.0937805175781,246.75282287597656,247.540771484375,496.74932861328125,158.6501007080078,1264.0487060546875,149.00863647460938
2017-02-22,324.29266357421875,247.92247009277344,249.00387573242188,517.3836059570312,158.2424774169922,1259.6331787109375,147.60040283203125
2017-02-23,323.1685485839844,246.49290466308594,247.3121337890625,520.1907348632812,161.24490356445312,1273.1168212890625,147.9964599609375
2017-02-27,323.0062561035156,241.5977020263672,245.3003692626953,501.280029296875,159.1670684814453,1252.7489013671875,144.69593811035156
2017-02-28,322.195068359375,239.43170166015625,246.1690673828125,499.0146179199219,159.48519897460938,1246.38671875,145.48806762695312
2017-03-01,322.5543212890625,241.81431579589844,248.50091552734375,505.6629333496094,163.8695068359375,1259.3009033203125,145.53207397460938
2017-03-02,319.87725830078125,241.42445373535156,244.43162536621094,498.6699523925781,162.27882385253906,1240.547119140625,142.2315216064453
2017-03-03,319.1587829589844,239.0850830078125,242.37413024902344,505.1705322265625,160.95657348632812,1233.6627197265625,140.779296875
2017-03-06,320.02789306640625,239.7782440185547,246.76345825195312,510.83392333984375,162.83555603027344,1253.128662109375,141.5714111328125
2017-03-07,321.2911071777344,239.12843322753906,244.88880920410156,504.0870361328125,162.4478302001953,1263.6214599609375,141.13134765625
2017-03-08,322.6817321777344,237.7421875,246.8092041015625,502.4619140625,164.0186309814453,1260.3927001953125,140.16317749023438
2017-03-09,323.1452941894531,236.96243286132812,249.87255859375,508.61773681640625,164.1280059814453,1259.3958740234375,140.33920288085938
2017-03-10,324.5128173828125,234.4065399169922,248.7752227783203,508.1252746582031,164.81396484375,1268.369140625,139.94314575195312
2017-03-14,326.9696960449219,248.87551879882812,251.15280151367188,503.20062255859375,166.25552368164062,1285.88818359375,141.7034454345703
2017-03-15,328.337158203125,247.0560760498047,253.62185668945312,503.98858642578125,167.84620666503906,1280.3333740234375,146.5442352294922
2017-03-16,328.5110168457031,246.49290466308594,255.40496826171875,505.9091491699219,169.2877655029297,1307.111083984375,148.3485565185547
2017-03-17,330.4811096191406,243.11390686035156,250.69558715820312,509.3564453125,168.6614227294922,1313.7578125,145.13600158691406
2017-03-20,332.8568420410156,238.3053741455078,250.4669952392578,495.2719421386719,169.9240264892578,1310.007080078125,145.75210571289062
2017-03-21,333.9809875488281,235.7061309814453,249.04959106445312,480.9411926269531,170.9082489013672,1320.119873046875,143.33169555664062
2017-03-22,331.651611328125,229.5979461669922,244.61451721191406,478.1341552734375,171.43515014648438,1307.1583251953125,142.2315216064453
2017-03-23,331.651611328125,231.28749084472656,245.5289764404297,480.8919372558594,172.61822509765625,1314.0902099609375,142.7595977783203
2017-03-24,330.1333923339844,238.04544067382812,252.8445587158203,481.9753723144531,174.84518432617188,1319.455322265625,148.7886199951172
2017-03-27,326.7726745605469,236.6591796875,255.54212951660156,479.8085632324219,173.21470642089844,1331.3721923828125,151.64907836914062
2017-03-28,329.17156982421875,239.99485778808594,257.96539306640625,495.22265625,170.8883819580078,1333.41357421875,153.0573272705078
2017-03-29,331.1185302734375,244.5001678466797,263.772216796875,496.6015625,170.5205078125,1327.7637939453125,152.70526123046875
2017-03-30,339.8333740234375,243.7637176513672,266.1497497558594,491.7261657714844,172.02171325683594,1350.5531005859375,152.83726501464844
2017-03-31,334.3518371582031,239.8649139404297,268.2986755371094,483.4035339355469,173.42352294921875,1353.2593994140625,152.22116088867188
2017-04-03,332.1846618652344,248.3990020751953,268.0700378417969,493.0558166503906,174.1691131591797,1332.6539306640625,151.73707580566406
2017-04-05,331.98773193359375,246.796142578125,271.9107666015625,500.6397705078125,176.93292236328125,1330.280029296875,153.62942504882812
2017-04-06,333.4130859375,243.33053588867188,267.79571533203125,501.0337829589844,177.82769775390625,1349.93603515625,153.93743896484375
2017-04-07,333.4942321777344,240.298095703125,264.6866149902344,496.6015625,173.60244750976562,1340.96240234375,148.43655395507812
2017-04-10,332.4049072265625,240.5580291748047,264.5951843261719,503.0528869628906,174.447509765625,1353.44921875,150.59291076660156
2017-04-11,333.6448974609375,245.7564697265625,269.3045654296875,507.2880554199219,175.18316650390625,1352.6419677734375,153.7614288330078
2017-04-12,334.6183166503906,243.28720092773438,265.32672119140625,498.37445068359375,174.8551025390625,1365.2237548828125,151.69308471679688
2017-04-13,333.830322265625,245.02001953125,266.6069641113281,499.9010925292969,174.875,1365.17626953125,154.59756469726562
2017-04-17,333.01910400390625,244.67344665527344,265.09814453125,494.7794494628906,176.4855499267578,1362.849853515625,154.86160278320312
2017-04-18,335.4527587890625,245.53982543945312,265.4638977050781,492.1201171875,175.30250549316406,1359.526611328125,154.9496307373047
2017-04-19,335.8468017578125,243.0706024169922,259.74859619140625,491.9724426269531,174.0995330810547,1349.888427734375,153.89344787597656
2017-04-20,338.8946533203125,236.3126220703125,260.4344482421875,480.64569091796875,176.7937469482422,1355.5858154296875,158.11814880371094
2017-04-21,346.8794860839844,233.19357299804688,258.0569152832031,478.9220886230469,175.05397033691406,1362.612548828125,154.20150756835938
2017-04-24,355.3277893066406,232.76034545898438,261.5775146484375,491.1352233886719,178.10606384277344,1361.2357177734375,157.45803833007812
2017-04-25,356.2548828125,236.09600830078125,261.5775146484375,508.61773681640625,178.55343627929688,1379.8944091796875,160.01046752929688
2017-04-26,359.40704345703125,239.908203125,261.94329833984375,509.3564453125,179.02072143554688,1390.76708984375,159.87843322753906
2017-04-27,363.5675048828125,237.52557373046875,257.9197082519531,498.9654235839844,182.26170349121094,1396.464111328125,159.6584014892578
2017-04-28,358.4451904296875,241.2944793701172,264.9609375,501.96942138671875,179.33880615234375,1372.060546875,165.07131958007812
2017-05-02,357.0776672363281,238.78189086914062,263.635009765625,497.9312438964844,182.51023864746094,1372.8677978515625,166.03945922851562
2017-05-03,357.935302734375,236.3126220703125,265.0066833496094,493.3020324707031,182.3213653564453,1365.888427734375,166.8315887451172
2017-05-04,355.7334289550781,258.0160827636719,273.46533203125,511.0307922363281,180.03475952148438,1348.6063232421875,172.2884979248047
2017-05-05,355.1307373046875,258.6659240722656,270.6762390136719,496.8971252441406,180.60145568847656,1337.0220947265625,164.9392852783203
2017-05-08,355.7334289550781,262.47808837890625,273.78533935546875,503.4961242675781,180.41253662109375,1352.974365234375,166.2154998779297
2017-05-09,355.95361328125,260.44207763671875,271.1334533691406,510.39056396484375,180.3131103515625,1349.223876953125,164.36717224121094
2017-05-10,359.67364501953125,258.7525939941406,269.2589111328125,518.417724609375,184.4488983154297,1359.6688232421875,163.31100463867188
2017-05-11,358.4220886230469,260.09552001953125,272.59661865234375,509.11016845703125,186.2681884765625,1354.3514404296875,165.3793487548828
2017-05-12,359.63885498046875,256.9331359863281,272.4136657714844,495.4196472167969,189.81741333007812,1340.535400390625,164.0591278076172
2017-05-15,360.0444641113281,261.48175048828125,275.6142578125,492.5633850097656,193.52569580078125,1344.7606201171875,166.17147827148438
2017-05-16,361.4930419921875,262.2182312011719,281.19244384765625,493.9422607421875,190.8513641357422,1364.4639892578125,170.35215759277344
2017-05-17,360.9136047363281,268.3697204589844,281.3295593261719,495.22265625,189.13145446777344,1353.5439453125,168.76791381835938
2017-05-18,360.9020080566406,266.8102111816406,277.03167724609375,484.58544921875,187.47117614746094,1335.6451416015625,164.98329162597656
2017-05-19,361.8639221191406,266.0303955078125,281.6496276855469,494.1392822265625,186.37757873535156,1319.1702880859375,166.12747192382812
2017-05-22,365.28265380859375,263.2579040527344,269.1216735839844,494.7301940917969,187.15304565429688,1319.2177734375,160.890625
2017-05-23,363.6833190917969,265.16400146484375,264.137939453125,493.0558166503906,186.9541778564453,1323.6331787109375,160.1864776611328
2017-05-24,363.1387023925781,265.7271728515625,258.92559814453125,491.7754211425781,186.12904357910156,1342.2919921875,154.68557739257812
2017-05-25,374.8203125,275.2575988769531,265.281005859375,499.8025817871094,190.1852569580078,1387.8707275390625,159.7464141845703
2017-05-26,376.8715515136719,278.59332275390625,266.1576232910156,503.7423400878906,191.88526916503906,1403.1583251953125,157.94212341308594
2017-05-29,378.2390441894531,272.8316650390625,262.051513671875,499.6056213378906,192.5812225341797,1415.5025634765625,152.83726501464844
2017-05-30,377.5784912109375,278.4633483886719,266.52667236328125,506.64788818359375,191.2689208984375,1399.5025634765625,157.10598754882812
2017-05-31,379.2356872558594,282.8387756347656,266.0191955566406,506.3031005859375,192.0841522216797,1406.0072021484375,156.70993041992188
2017-06-01,377.47418212890625,277.3370361328125,265.2348937988281,501.62469482421875,191.4080810546875,1410.659912109375,157.54605102539062
2017-06-02,378.7837219238281,275.6474914550781,264.8658142089844,500.3935546875,191.92507934570312,1438.149658203125,157.45803833007812
2017-06-05,379.0850524902344,277.0338134765625,265.05035400390625,505.9091491699219,192.27301025390625,1429.31884765625,157.1940155029297
2017-06-06,379.8730773925781,276.3406677246094,265.0964660644531,502.51116943359375,192.15371704101562,1434.7786865234375,153.54139709472656
2017-06-07,380.30194091796875,281.3224792480469,268.09527587890625,506.4508972167969,192.60108947753906,1440.4283447265625,155.6097412109375
2017-06-08,381.2174072265625,277.4236755371094,266.2960205078125,507.9775085449219,194.62921142578125,1447.2178955078125,153.89344787597656
2017-06-09,386.3280944824219,279.1131591796875,266.2498474121094,505.9091491699219,195.87193298339844,1449.8291015625,152.92530822753906
2017-06-12,386.7801208496094,273.5681457519531,262.9281311035156,499.85186767578125,194.20172119140625,1429.8411865234375,147.90846252441406
2017-06-13,388.6226501464844,272.78839111328125,261.9131164550781,498.81768798828125,193.7046356201172,1416.8795166015625,149.4047088623047
2017-06-14,387.347900390625,276.4272766113281,262.236083984375,501.82171630859375,192.4818115234375,1424.428466796875,152.0891571044922
2017-06-15,385.7602844238281,274.4345397949219,262.051513671875,499.9503173828125,191.3981475830078,1415.78759765625,149.272705078125
2017-06-16,386.8959655761719,274.2179260253906,263.850830078125,502.7574157714844,195.384765625,1423.2890625,147.60040283203125
2017-06-19,392.3775329589844,277.770263671875,266.52667236328125,512.311279296875,196.35906982421875,1435.111083984375,147.90846252441406
2017-06-20,390.90576171875,280.9094543457031,267.6800842285156,504.13629150390625,195.4643096923828,1438.5294189453125,147.29234313964844
2017-06-21,393.7218322753906,279.61273193359375,268.4182434082031,500.0981140136719,197.2339324951172,1418.9686279296875,146.9842987060547
2017-06-22,393.5595703125,278.1719055175781,271.7400207519531,500.3442687988281,198.41702270507812,1415.455322265625,146.4080810546875
2017-06-23,389.0746765136719,280.3331298828125,266.61895751953125,497.0447998046875,195.8917999267578,1416.167236328125,142.59605407714844
2017-06-27,386.525146484375,276.5389709472656,258.0377197265625,485.4226379394531,193.8140106201172,1414.9803466796875,137.2769775390625
2017-06-28,386.2469787597656,278.8923034667969,255.03884887695312,484.58544921875,193.30697631835938,1415.455322265625,137.94186401367188
2017-06-29,388.020263671875,281.6778564453125,251.39413452148438,504.38250732421875,188.56475830078125,1404.915283203125,137.8531951904297
2017-06-30,385.4537353515625,278.7002258300781,252.50140380859375,509.5533752441406,190.03611755371094,1404.345458984375,143.30526733398438
2017-07-03,386.98193359375,278.6040954589844,253.60867309570312,509.4549255371094,188.6641845703125,1415.7398681640625,143.4825897216797
2017-07-04,385.75701904296875,278.0758361816406,251.90164184570312,500.7382507324219,190.64254760742188,1422.24462890625,141.26629638671875
2017-07-05,384.6837463378906,281.2936706542969,253.65478515625,506.1553955078125,190.8513641357422,1439.858642578125,142.55174255371094
2017-07-06,386.8769226074219,282.15814208984375,259.28338623046875,506.7521667480469,190.5033721923828,1442.8973388671875,143.9701385498047
2017-07-07,388.98846435546875,278.2679748535156,258.4529113769531,500.4364013671875,191.81570434570312,1449.3070068359375,142.33010864257812
2017-07-10,391.1233215332031,279.9489440917969,263.48175048828125,507.1997375488281,192.4718475341797,1481.639404296875,147.6935272216797
2017-07-11,392.0682678222656,278.2199401855469,261.63629150390625,504.0667419433594,190.6326141357422,1481.9715576171875,144.1917724609375
2017-07-12,392.2665710449219,280.8133544921875,265.4194030761719,504.0169677734375,190.33419799804688,1497.44921875,144.94532775878906
2017-07-13,392.8032531738281,286.1443176269531,266.43438720703125,509.1391906738281,191.4185333251953,1500.203125,144.85665893554688
2017-07-14,391.9632873535156,286.4804992675781,269.064208984375,510.1835632324219,194.42282104492188,1495.0755615234375,146.2751007080078
2017-07-17,392.523193359375,291.52337646484375,270.3559875488281,507.74676513671875,194.92022705078125,1501.2950439453125,145.69886779785156
2017-07-18,392.8032531738281,291.9076232910156,268.51055908203125,513.7640991210938,194.40289306640625,1496.576904296875,145.255615234375
2017-07-19,394.84478759765625,290.3227233886719,270.6327819824219,517.3944702148438,197.8050994873047,1500.818603515625,145.7875213623047
2017-07-20,399.1844787597656,288.73785400390625,268.46441650390625,537.087646484375,194.97987365722656,1486.9498291015625,143.5269012451172
2017-07-21,397.3529052734375,290.1305847167969,268.1875915527344,537.8833618164062,198.84963989257812,1493.2884521484375,143.3939208984375
2017-07-24,404.830810546875,291.09112548828125,271.7861328125,531.9157104492188,197.55641174316406,1481.70751953125,145.56588745117188
2017-07-25,405.8924255371094,292.14776611328125,273.2164001464844,542.010986328125,196.5615997314453,1470.2691650390625,146.2751007080078
2017-07-26,407.7356872558594,298.10308837890625,272.9395751953125,525.9977416992188,196.28305053710938,1506.203857421875,144.81234741210938
2017-07-27,417.5583190917969,295.077392578125,275.2925109863281,521.8204345703125,198.5909881591797,1531.462890625,142.68470764160156
2017-07-28,414.956787109375,284.46343994140625,275.9845275878906,512.3218994140625,201.48585510253906,1552.0992431640625,143.2166290283203
2017-07-31,416.33343505859375,290.6589050292969,288.34893798828125,516.99658203125,203.2665557861328,1568.6844482421875,147.20594787597656
2017-08-01,419.31988525390625,290.6589050292969,285.1194152832031,513.7640991210938,202.00314331054688,1587.7001953125,144.94532775878906
2017-08-02,418.02496337890625,289.9385070800781,283.919921875,514.1121826171875,201.12771606445312,1581.07568359375,144.85665893554688
2017-08-03,415.29510498046875,284.03118896484375,277.32244873046875,503.2710266113281,198.24282836914062,1568.16015625,140.2467803955078
2017-08-04,417.6983337402344,284.55950927734375,281.6592102050781,505.3597106933594,198.20303344726562,1586.7469482421875,140.91168212890625
2017-08-07,417.3016662597656,288.3055725097656,287.1494140625,503.07208251953125,198.541259765625,1573.2120361328125,141.88685607910156
2017-08-08,414.8168640136719,283.839111328125,280.18292236328125,496.75634765625,196.51187133789062,1561.9168701171875,138.78404235839844
2017-08-09,411.6786804199219,279.1324462890625,278.937255859375,484.32379150390625,197.44696044921875,1560.5826416015625,137.58724975585938
2017-08-10,410.7453918457031,277.35546875,273.7700500488281,482.8815612792969,198.32241821289062,1553.0999755859375,131.603271484375
2017-08-11,408.0856018066406,275.62646484375,258.4990539550781,487.0589599609375,197.40719604492188,1549.2396240234375,126.10686492919922
2017-08-14,409.98712158203125,280.28509521484375,256.69976806640625,489.097900390625,195.49720764160156,1548.6201171875,126.10686492919922
2017-08-16,415.59844970703125,283.310791015625,261.2210693359375,496.8061218261719,199.0684814453125,1570.0665283203125,130.45079040527344
2017-08-17,411.9003601074219,281.5818176269531,259.14495849609375,494.4687805175781,196.77053833007812,1552.241943359375,131.42596435546875
2017-08-18,408.8088684082031,281.5818176269531,257.1611328125,487.75518798828125,195.6862030029297,1545.14111328125,130.49513244628906
2017-08-21,406.7206726074219,281.9179992675781,253.42410278320312,492.1314392089844,192.90074157714844,1540.4228515625,125.97389221191406
2017-08-22,407.6072998046875,282.3502502441406,252.73208618164062,496.5077209472656,193.1494598388672,1550.145263671875,123.53596496582031
2017-08-23,413.5451965332031,286.8167419433594,257.4379577636719,499.9391174316406,194.99978637695312,1583.1251220703125,124.95438385009766
2017-08-24,411.2237243652344,285.9522705078125,258.6374206542969,504.1164245605469,193.40809631347656,1589.6064453125,126.63878631591797
2017-08-28,411.16534423828125,289.0260009765625,257.7608947753906,507.8462219238281,194.19398498535156,1582.7916259765625,127.8798828125
2017-08-29,407.4089660644531,287.6812438964844,255.59251403808594,500.88397216796875,191.8761444091797,1566.3492431640625,124.15653228759766
2017-08-30,412.63531494140625,288.44964599609375,255.22341918945312,501.18231201171875,193.25889587402344,1578.263916015625,123.62461853027344
2017-08-31,414.478515625,286.2884521484375,256.2845153808594,497.6514892578125,194.18406677246094,1579.1693115234375,122.20620727539062
2017-09-01,412.4136657714844,286.528564453125,256.3768005371094,504.81268310546875,197.47682189941406,1613.0069580078125,122.560791015625
2017-09-04,408.5172119140625,285.3759460449219,256.2845153808594,499.0439147949219,194.60186767578125,1591.2745361328125,121.2753677368164
2017-09-05,409.5555114746094,285.8562316894531,255.17727661132812,500.6850280761719,196.651123046875,1605.858154296875,122.69377899169922
2017-09-06,410.6170654296875,283.69500732421875,253.05503845214844,490.19195556640625,198.19308471679688,1605.9058837890625,122.64945983886719
2017-09-07,412.168701171875,281.10150146484375,253.0089111328125,493.9217224121094,197.6658172607422,1624.1114501953125,123.71326446533203
2017-09-08,417.0917053222656,280.4771728515625,250.79434204101562,491.33575439453125,200.46119689941406,1616.4859619140625,121.2753677368164
2017-09-11,425.4211730957031,279.32452392578125,250.01007080078125,491.23626708984375,200.25230407714844,1707.37109375,121.85159301757812
2017-09-12,428.18597412109375,279.7087707519531,252.31686401367188,493.822265625,203.2864532470703,1660.3321533203125,125.75226593017578
2017-09-13,429.737548828125,280.4771728515625,252.2707061767578,496.6071472167969,202.96807861328125,1663.0484619140625,127.48097229003906
2017-09-14,429.1659240722656,282.1101379394531,253.0089111328125,516.9468994140625,200.47117614746094,1647.7979736328125,129.16534423828125
2017-09-15,431.3940734863281,280.0929870605469,250.51754760742188,513.3662719726562,199.96380615234375,1619.7744140625,128.8107452392578
2017-09-18,434.0772399902344,281.4377136230469,249.50253295898438,521.720947265625,202.351318359375,1663.858642578125,128.94371032714844
2017-09-19,431.569091796875,283.0226135253906,247.1034698486328,517.94140625,205.79330444335938,1664.6688232421875,128.14584350585938
2017-09-20,431.37078857421875,279.0844421386719,249.1796112060547,516.6484985351562,203.57492065429688,1645.5579833984375,131.51461791992188
2017-09-21,429.0959777832031,273.7054443359375,247.74940490722656,509.78570556640625,204.7587432861328,1649.1322021484375,129.07669067382812
2017-09-22,425.59613037109375,266.1651611328125,241.6133270263672,502.5747985839844,203.3162841796875,1627.63818359375,125.75226593017578
2017-09-25,419.91485595703125,268.4704284667969,238.75294494628906,498.9942321777344,198.8595733642578,1622.0145263671875,126.41714477539062
