Date,RELIANCE.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,COALINDIA.NS
2024-05-30,1414.3814697265625,240.26307678222656,342.9040222167969,287.0196228027344,423.9134826660156
2024-05-31,1419.8907470703125,238.14601135253906,342.2366638183594,290.1078796386719,431.87042236328125
2024-06-03,1499.228515625,255.9382781982422,373.5050964355469,315.9835510253906,450.4657897949219
2024-06-04,1387.0091552734375,212.87649536132812,315.78240966796875,276.9593811035156,388.5251159667969
2024-06-05,1410.3116455078125,222.96627807617188,325.0771789550781,279.62646484375,404.92242431640625
2024-06-06,1421.0819091796875,227.29046630859375,333.4185485839844,281.170654296875,415.82476806640625
2024-06-07,1459.1500244140625,234.58755493164062,343.761962890625,289.49951171875,421.2759094238281
2024-06-10,1460.5894775390625,233.46144104003906,347.86114501953125,295.5356140136719,420.0010070800781
2024-06-11,1445.9727783203125,246.4340362548828,350.24444580078125,296.23748779296875,418.8140563964844
2024-06-12,1452.57373046875,248.19076538085938,353.9622802734375,303.8177490234375,429.6723937988281
2024-06-13,1454.4847412109375,249.1366729736328,352.6753845214844,300.8230895996094,428.9690246582031
2024-06-14,1466.6944580078125,248.1006622314453,351.24542236328125,300.869873046875,428.1337585449219
2024-06-18,1470.1439208984375,248.4610137939453,352.389404296875,310.5089416503906,429.9801025390625
2024-06-19,1447.9332275390625,244.63229370117188,345.5732727050781,306.2976989746094,420.2208557128906
2024-06-20,1462.87255859375,244.90255737304688,340.94970703125,303.7241516113281,424.792724609375
2024-06-21,1443.515869140625,242.9206085205078,342.9992980957031,305.0343322753906,422.1990661621094
2024-06-24,1430.88427734375,243.1458282470703,345.8115234375,311.5851745605469,416.484130859375
2024-06-25,1443.46630859375,240.5333251953125,344.0002746582031,306.3913269042969,412.5716552734375
2024-06-26,1502.9013671875,241.20895385742188,348.0041198730469,305.7362365722656,412.1320495605469
2024-06-27,1519.3050537109375,240.98373413085938,359.5391540527344,310.2750244140625,410.6373596191406
2024-06-28,1553.89892578125,247.0196075439453,360.6831359863281,309.7134704589844,416.0006103515625
2024-07-01,1548.6875,245.8935089111328,352.4847106933594,308.4501037597656,417.4512634277344
2024-07-02,1553.675537109375,247.60519409179688,353.1043395996094,309.5731201171875,421.2319030761719
2024-07-03,1541.019287109375,247.47006225585938,355.249267578125,313.64398193359375,426.3753356933594
2024-07-04,1542.6075439453125,249.5870819091797,355.5352478027344,313.50360107421875,430.41973876953125
